ImageNo	 ImArea	 ImFrac	 StainArea	 StainInt	 StAreaFrac	  StainThreshold
Cairo1_1_1_1_CDX2.tif	 8880644	 0.29358	 4381	 166.3908	 0.00049332	 0.35
Cairo1_1_1_2_CDX2.tif	 18573949	 0.61401	 18480	 127.6093	 0.00099494	 0.35
Cairo1_1_1_3_CDX2.tif	 18051920	 0.59676	 3447	 105.9017	 0.00019095	 0.35
Cairo1_1_1_4_CDX2.tif	 16174993	 0.53471	 308001	 112.9491	 0.019042	 0.35
Cairo1_1_1_5_CDX2.tif	 16082172	 0.53164	 35074	 109.3918	 0.0021809	 0.35
Cairo1_1_1_6_CDX2.tif	 13000240	 0.42976	 745705	 117.814	 0.057361	 0.35
Cairo1_1_1_7_CDX2.tif	 18553186	 0.61333	 59651	 105.7675	 0.0032151	 0.35
Cairo1_1_2_1_CDX2.tif	 5541398	 0.18319	 2920	 175.9408	 0.00052694	 0.35
Cairo1_1_2_2_CDX2.tif	 11015018	 0.36413	 1626	 134.8598	 0.00014762	 0.35
Cairo1_1_2_3_CDX2.tif	 17122776	 0.56604	 394952	 128.1293	 0.023066	 0.35
Cairo1_1_2_4_CDX2.tif	 15856661	 0.52419	 392801	 112.0194	 0.024772	 0.35
Cairo1_1_2_5_CDX2.tif	 10271761	 0.33956	 415968	 109.8395	 0.040496	 0.35
Cairo1_1_2_6_CDX2.tif	 17509289	 0.57882	 620451	 129.3218	 0.035436	 0.35
Cairo1_1_2_7_CDX2.tif	 15767509	 0.52124	 6643	 117.7203	 0.00042131	 0.35
Cairo1_1_3_1_CDX2.tif	 0	 0	 0	 NaN	 NaN	 0.35
Cairo1_1_3_2_CDX2.tif	 14567511	 0.48157	 453749	 114.8303	 0.031148	 0.35
Cairo1_1_3_3_CDX2.tif	 6826583	 0.22567	 572	 165.2063	 8.379e-05	 0.35
Cairo1_1_3_4_CDX2.tif	 18056077	 0.5969	 23078	 141.6816	 0.0012781	 0.35
Cairo1_1_3_5_CDX2.tif	 15847726	 0.52389	 1330405	 117.3224	 0.083949	 0.35
Cairo1_1_3_6_CDX2.tif	 17599257	 0.58179	 32641	 108.4692	 0.0018547	 0.35
Cairo1_1_3_7_CDX2.tif	 16100035	 0.53223	 33873	 104.623	 0.0021039	 0.35
Cairo1_1_4_1_CDX2.tif	 0	 0	 0	 NaN	 NaN	 0.35
Cairo1_1_4_2_CDX2.tif	 18736846	 0.6194	 1836	 156.1531	 9.7989e-05	 0.35
Cairo1_1_4_3_CDX2.tif	 12950826	 0.42813	 125529	 180.5038	 0.0096927	 0.36078
Cairo1_1_4_4_CDX2.tif	 16832349	 0.55644	 104155	 107.4924	 0.0061878	 0.35
Cairo1_1_4_5_CDX2.tif	 15591326	 0.51542	 935	 174.4556	 5.9969e-05	 0.35
Cairo1_1_4_6_CDX2.tif	 13103758	 0.43318	 30879	 106.1454	 0.0023565	 0.35
Cairo1_1_4_7_CDX2.tif	 17384820	 0.5747	 2174227	 153.002	 0.12506	 0.35
Cairo1_1_5_2_CDX2.tif	 17043132	 0.56341	 1634	 205.4419	 9.5874e-05	 0.35
Cairo1_1_5_3_CDX2.tif	 19798278	 0.65449	 10524	 106.3386	 0.00053156	 0.35
Cairo1_1_5_4_CDX2.tif	 5708070	 0.1887	 475665	 139.8812	 0.083332	 0.35
Cairo1_1_5_6_CDX2.tif	 14875937	 0.49177	 2199447	 135.4865	 0.14785	 0.35
Cairo1_1_5_7_CDX2.tif	 13635417	 0.45076	 16679	 120.1957	 0.0012232	 0.35
