ImageNo	 ImArea	 ImFrac	 StainArea	 StainInt	 StAreaFrac	  StainThreshold
Cairo1_1_1_1_FRMD6.tif	 521944	 0.017254	 261886	 181.371	 0.50175	 0.35294
Cairo1_1_1_2_FRMD6.tif	 155925	 0.0051545	 76171	 195.3369	 0.48851	 0.38039
Cairo1_1_1_3_FRMD6.tif	 18782271	 0.6209	 1705947	 117.7623	 0.090828	 0.35
Cairo1_1_1_4_FRMD6.tif	 370962	 0.012263	 31259	 129.1064	 0.084265	 0.35
Cairo1_1_1_5_FRMD6.tif	 12555497	 0.41506	 1443251	 124.2724	 0.11495	 0.35
Cairo1_1_1_6_FRMD6.tif	 15197853	 0.50241	 2419670	 136.136	 0.15921	 0.35
Cairo1_1_1_7_FRMD6.tif	 12310002	 0.40694	 137742	 132.3553	 0.011189	 0.35
Cairo1_1_2_1_FRMD6.tif	 14437624	 0.47728	 6554250	 156.5354	 0.45397	 0.35
Cairo1_1_2_2_FRMD6.tif	 16621032	 0.54946	 1436911	 143.6178	 0.086451	 0.35
Cairo1_1_2_3_FRMD6.tif	 15204539	 0.50263	 98957	 113.692	 0.0065084	 0.35
Cairo1_1_2_4_FRMD6.tif	 14920683	 0.49325	 50816	 113.9575	 0.0034057	 0.35
Cairo1_1_2_5_FRMD6.tif	 15817748	 0.5229	 215699	 137.0816	 0.013637	 0.35
Cairo1_1_2_6_FRMD6.tif	 12616721	 0.41708	 119953	 112.0013	 0.0095075	 0.35
Cairo1_1_2_7_FRMD6.tif	 13966868	 0.46171	 94793	 109.4193	 0.006787	 0.35
Cairo1_1_3_1_FRMD6.tif	 0	 0	 0	 NaN	 NaN	 0.35
Cairo1_1_3_2_FRMD6.tif	 18370363	 0.60728	 242945	 112.6153	 0.013225	 0.35
Cairo1_1_3_3_FRMD6.tif	 0	 0	 0	 NaN	 NaN	 0.35
Cairo1_1_3_4_FRMD6.tif	 15055793	 0.49771	 3823089	 156.5255	 0.25393	 0.35
Cairo1_1_3_5_FRMD6.tif	 15522291	 0.51313	 776830	 130.5282	 0.050046	 0.35
Cairo1_1_3_6_FRMD6.tif	 14460276	 0.47803	 566219	 123.5054	 0.039157	 0.35
Cairo1_1_3_7_FRMD6.tif	 16913996	 0.55914	 677074	 125.3437	 0.04003	 0.35
Cairo1_1_4_1_FRMD6.tif	 0	 0	 0	 NaN	 NaN	 0.35
Cairo1_1_4_2_FRMD6.tif	 15630618	 0.51671	 79932	 114.4163	 0.0051138	 0.35
Cairo1_1_4_3_FRMD6.tif	 12489440	 0.41287	 1194629	 118.8198	 0.095651	 0.35
Cairo1_1_4_4_FRMD6.tif	 19859114	 0.6565	 581401	 118.3571	 0.029276	 0.35
Cairo1_1_4_5_FRMD6.tif	 17597117	 0.58172	 6140510	 167.3831	 0.34895	 0.35686
Cairo1_1_4_6_FRMD6.tif	 18323457	 0.60573	 416905	 130.3384	 0.022753	 0.35
Cairo1_1_4_7_FRMD6.tif	 17089199	 0.56493	 973382	 144.399	 0.056959	 0.35
Cairo1_1_5_1_FRMD6.tif	 1940127	 0.064136	 1046	 168.4799	 0.00053914	 0.35
Cairo1_1_5_2_FRMD6.tif	 13440125	 0.4443	 2835724	 159.349	 0.21099	 0.35
Cairo1_1_5_3_FRMD6.tif	 13665687	 0.45176	 4427404	 156.6545	 0.32398	 0.35
Cairo1_1_5_4_FRMD6.tif	 15669143	 0.51799	 764185	 120.9952	 0.04877	 0.35
Cairo1_1_5_5_FRMD6.tif	 15633160	 0.5168	 809191	 121.7601	 0.051761	 0.35
Cairo1_1_5_6_FRMD6.tif	 17904457	 0.59188	 191700	 118.7028	 0.010707	 0.35
Cairo1_1_5_7_FRMD6.tif	 13402272	 0.44305	 329824	 113.9155	 0.02461	 0.35
