ImageNo	 ImArea	 ImFrac	 StainArea	 StainInt	 StAreaFrac	  StainThreshold
Cairo1_1_1_1_FRMD6.tif	 11436476	 0.37807	 3102730	 142.0328	 0.2713	 0.35
Cairo1_1_1_2_FRMD6.tif	 15971816	 0.52799	 1578328	 126.7392	 0.09882	 0.35
Cairo1_1_1_3_FRMD6.tif	 17748063	 0.58671	 391506	 113.0077	 0.022059	 0.35
Cairo1_1_1_4_FRMD6.tif	 18002119	 0.59511	 250928	 110.2994	 0.013939	 0.35
Cairo1_1_1_5_FRMD6.tif	 19101192	 0.63144	 210178	 115.1897	 0.011003	 0.35
Cairo1_1_1_6_FRMD6.tif	 16092175	 0.53197	 1470	 127.0993	 9.1349e-05	 0.35
Cairo1_1_1_7_FRMD6.tif	 13627208	 0.47538	 40751	 113.7313	 0.0029904	 0.35
Cairo1_1_2_1_FRMD6.tif	 6252435	 0.20669	 1888607	 142.6279	 0.30206	 0.35
Cairo1_1_2_2_FRMD6.tif	 16204839	 0.5357	 4329924	 143.3286	 0.2672	 0.35
Cairo1_1_2_3_FRMD6.tif	 13129211	 0.43402	 1957	 121.9009	 0.00014906	 0.35
Cairo1_1_2_4_FRMD6.tif	 14296831	 0.47262	 67361	 117.5652	 0.0047116	 0.35
Cairo1_1_2_5_FRMD6.tif	 15829140	 0.52328	 1475	 176.3763	 9.3183e-05	 0.35
Cairo1_1_2_6_FRMD6.tif	 13981994	 0.46221	 459096	 119.7801	 0.032835	 0.35
Cairo1_1_2_7_FRMD6.tif	 16723575	 0.62668	 573085	 132.2684	 0.034268	 0.35
Cairo1_1_3_1_FRMD6.tif	 2236416	 0.073931	 4154	 131.4145	 0.0018574	 0.35
Cairo1_1_3_2_FRMD6.tif	 14481795	 0.47874	 3240308	 142.9174	 0.22375	 0.35
Cairo1_1_3_3_FRMD6.tif	 10828733	 0.35797	 322155	 111.5696	 0.02975	 0.35
Cairo1_1_3_4_FRMD6.tif	 9941776	 0.32865	 213101	 107.9858	 0.021435	 0.35
Cairo1_1_3_5_FRMD6.tif	 16020758	 0.52961	 1004852	 124.5323	 0.062722	 0.35
Cairo1_1_3_6_FRMD6.tif	 14449688	 0.47768	 520620	 130.5701	 0.03603	 0.35
Cairo1_1_3_7_FRMD6.tif	 18736466	 0.64107	 1453196	 121.6176	 0.07756	 0.35
Cairo1_1_4_1_FRMD6.tif	 788749	 0.026074	 293509	 139.7161	 0.37212	 0.35
Cairo1_1_4_2_FRMD6.tif	 11504097	 0.3803	 4053566	 156.0254	 0.35236	 0.35
Cairo1_1_4_3_FRMD6.tif	 18263845	 0.60376	 1335401	 164.216	 0.073117	 0.35
Cairo1_1_4_4_FRMD6.tif	 15997009	 0.52883	 137937	 118.7831	 0.0086227	 0.35
Cairo1_1_4_5_FRMD6.tif	 16310202	 0.53918	 1344299	 132.9362	 0.082421	 0.35
Cairo1_1_4_6_FRMD6.tif	 10400129	 0.34381	 263293	 133.8534	 0.025316	 0.35
Cairo1_1_4_7_FRMD6.tif	 17156823	 0.56717	 2486	 125.1026	 0.0001449	 0.35
Cairo1_1_5_1_FRMD6.tif	 1259376	 0.041632	 1425	 180.1411	 0.0011315	 0.35
Cairo1_1_5_2_FRMD6.tif	 5654997	 0.18694	 1549831	 170.3669	 0.27406	 0.35
Cairo1_1_5_3_FRMD6.tif	 14503509	 0.47945	 131442	 118.3871	 0.0090628	 0.35
Cairo1_1_5_4_FRMD6.tif	 18430831	 0.60928	 680854	 118.0242	 0.036941	 0.35
Cairo1_1_5_5_FRMD6.tif	 16804691	 0.55553	 26578	 110.4748	 0.0015816	 0.35
Cairo1_1_5_6_FRMD6.tif	 8070159	 0.26678	 161210	 123.3002	 0.019976	 0.35
Cairo1_1_5_7_FRMD6.tif	 13971413	 0.46186	 4925	 112.0613	 0.00035251	 0.35
