ImageNo	 ImArea	 ImFrac	 StainArea	 StainInt	 StAreaFrac	  StainThreshold
Cairo1_1_1_1_HTR2B.tif	 14927339	 0.49347	 8105	 171.2614	 0.00054296	 0.35
Cairo1_1_1_2_HTR2B.tif	 16638880	 0.55005	 2163476	 208.0304	 0.13003	 0.42353
Cairo1_1_1_3_HTR2B.tif	 15831097	 0.52334	 2900094	 157.8484	 0.18319	 0.35
Cairo1_1_1_4_HTR2B.tif	 17498594	 0.57847	 1569244	 206.2329	 0.089678	 0.41961
Cairo1_1_1_5_HTR2B.tif	 13352531	 0.44141	 5685237	 216.0376	 0.42578	 0.43922
Cairo1_1_1_6_HTR2B.tif	 18117933	 0.59894	 719850	 151.0835	 0.039731	 0.35
Cairo1_1_1_7_HTR2B.tif	 15016716	 0.49642	 2268218	 201.9344	 0.15105	 0.40784
Cairo1_1_2_1_HTR2B.tif	 14650730	 0.48432	 24746	 173.3987	 0.0016891	 0.35
Cairo1_1_2_2_HTR2B.tif	 6815643	 0.22531	 3629809	 182.5797	 0.53257	 0.36471
Cairo1_1_2_3_HTR2B.tif	 15906944	 0.52585	 1348269	 220.4841	 0.08476	 0.44706
Cairo1_1_2_4_HTR2B.tif	 12745063	 0.42132	 1752578	 185.3957	 0.13751	 0.37647
Cairo1_1_2_5_HTR2B.tif	 15175578	 0.50167	 2993403	 206.7008	 0.19725	 0.41961
Cairo1_1_2_6_HTR2B.tif	 15358864	 0.50773	 4651448	 221.594	 0.30285	 0.45098
Cairo1_1_2_7_HTR2B.tif	 1912609	 0.063227	 699681	 227.0317	 0.36583	 0.44706
Cairo1_1_3_1_HTR2B.tif	 19605682	 0.64812	 2447	 170.3237	 0.00012481	 0.35
Cairo1_1_3_2_HTR2B.tif	 16242566	 0.53694	 4140734	 213.2683	 0.25493	 0.43529
Cairo1_1_3_3_HTR2B.tif	 12224844	 0.40413	 5852447	 166.1477	 0.47873	 0.35
Cairo1_1_3_4_HTR2B.tif	 17624433	 0.58263	 2875965	 179.7832	 0.16318	 0.37647
Cairo1_1_3_5_HTR2B.tif	 13372671	 0.44207	 2393720	 202.0472	 0.179	 0.41176
Cairo1_1_3_6_HTR2B.tif	 2586284	 0.085497	 118157	 175.6845	 0.045686	 0.35
Cairo1_1_3_7_HTR2B.tif	 15703283	 0.51912	 1313199	 170.475	 0.083626	 0.35
Cairo1_1_4_1_HTR2B.tif	 19481790	 0.64403	 908	 153.8943	 4.6608e-05	 0.35
Cairo1_1_4_2_HTR2B.tif	 15189170	 0.50212	 1766825	 152.1334	 0.11632	 0.35
Cairo1_1_4_3_HTR2B.tif	 15468076	 0.51134	 1997349	 205.3826	 0.12913	 0.41569
Cairo1_1_4_4_HTR2B.tif	 12834241	 0.42427	 3948330	 214.1607	 0.30764	 0.43137
Cairo1_1_4_5_HTR2B.tif	 13683588	 0.45235	 866049	 211.0243	 0.063291	 0.42745
Cairo1_1_4_6_HTR2B.tif	 15620176	 0.51637	 6863163	 208.5329	 0.43938	 0.43137
Cairo1_1_4_7_HTR2B.tif	 13141525	 0.43443	 2331596	 167.8787	 0.17742	 0.35
Cairo1_1_5_1_HTR2B.tif	 20050155	 0.66282	 322	 146.8292	 1.606e-05	 0.35
Cairo1_1_5_2_HTR2B.tif	 5776295	 0.19095	 1433404	 181.6741	 0.24815	 0.36078
Cairo1_1_5_3_HTR2B.tif	 15342396	 0.50719	 2739712	 206.3099	 0.17857	 0.41961
Cairo1_1_5_4_HTR2B.tif	 11425853	 0.37771	 4310847	 193.6519	 0.37729	 0.39216
Cairo1_1_5_5_HTR2B.tif	 13328295	 0.4453	 325190	 155.1182	 0.024398	 0.35
Cairo1_1_5_6_HTR2B.tif	 14153989	 0.50629	 7422347	 183.905	 0.5244	 0.38039
Cairo1_1_5_7_HTR2B.tif	 12946885	 0.50342	 2771727	 197.0954	 0.21408	 0.4
