ImageNo	 ImArea	 ImFrac	 StainArea	 StainInt	 StAreaFrac	  StainThreshold
Cairo1_1_1_1_Panker.tif	 4037207	 0.13346	 1926277	 174.6794	 0.47713	 0.35
Cairo1_1_1_2_Panker.tif	 16226852	 0.53642	 5259900	 172.5871	 0.32415	 0.35294
Cairo1_1_1_3_Panker.tif	 11979116	 0.396	 6601681	 179.9291	 0.5511	 0.36471
Cairo1_1_1_4_Panker.tif	 17349678	 0.57354	 5377592	 151.0919	 0.30995	 0.35
Cairo1_1_1_5_Panker.tif	 19050116	 0.62976	 1970970	 159.7588	 0.10346	 0.35
Cairo1_1_1_6_Panker.tif	 15638578	 0.51698	 2858668	 159.5865	 0.1828	 0.35
Cairo1_1_1_7_Panker.tif	 13367857	 0.44191	 3631645	 220.2156	 0.27167	 0.44314
Cairo1_1_2_1_Panker.tif	 9211040	 0.3045	 5613141	 182.8084	 0.60939	 0.36863
Cairo1_1_2_2_Panker.tif	 16197523	 0.53546	 10173654	 188.6508	 0.6281	 0.39608
Cairo1_1_2_3_Panker.tif	 9470954	 0.31309	 6122550	 185.437	 0.64646	 0.37255
Cairo1_1_2_4_Panker.tif	 14386121	 0.47557	 947741	 231.718	 0.065879	 0.46275
Cairo1_1_2_5_Panker.tif	 16081324	 0.53161	 4637075	 204.318	 0.28835	 0.41569
Cairo1_1_2_6_Panker.tif	 14779449	 0.48858	 4191698	 215.5777	 0.28362	 0.43529
Cairo1_1_2_7_Panker.tif	 17425270	 0.57604	 2725046	 216.4694	 0.15638	 0.43529
Cairo1_1_3_1_Panker.tif	 8282554	 0.2738	 2466446	 212.2236	 0.29779	 0.41961
Cairo1_1_3_2_Panker.tif	 14187061	 0.46899	 5718985	 210.9751	 0.40311	 0.42353
Cairo1_1_3_3_Panker.tif	 10823135	 0.35779	 6346922	 198.0037	 0.58642	 0.4
Cairo1_1_3_4_Panker.tif	 11742151	 0.38817	 3328651	 222.7899	 0.28348	 0.44706
Cairo1_1_3_5_Panker.tif	 16508450	 0.54573	 7105524	 211.79	 0.43042	 0.43529
Cairo1_1_3_6_Panker.tif	 16315175	 0.53934	 5579638	 196.8975	 0.34199	 0.4
Cairo1_1_3_7_Panker.tif	 18741297	 0.61955	 7367085	 204.0906	 0.39309	 0.41961
Cairo1_1_4_1_Panker.tif	 9491017	 0.31375	 4920507	 203.3221	 0.51844	 0.40784
Cairo1_1_4_2_Panker.tif	 11500124	 0.38017	 5568402	 205.2896	 0.4842	 0.41569
Cairo1_1_4_3_Panker.tif	 18166223	 0.60054	 2348705	 213.076	 0.12929	 0.43529
Cairo1_1_4_4_Panker.tif	 16218573	 0.53615	 814327	 195.6679	 0.05021	 0.39216
Cairo1_1_4_5_Panker.tif	 17053091	 0.56374	 3819284	 212.726	 0.22396	 0.43137
Cairo1_1_4_6_Panker.tif	 15669570	 0.518	 7585334	 200.8472	 0.48408	 0.41569
Cairo1_1_4_7_Panker.tif	 17120142	 0.56596	 8074346	 220.8105	 0.47163	 0.4549
Cairo1_1_5_1_Panker.tif	 4428314	 0.14639	 2007437	 214.8113	 0.45332	 0.42353
Cairo1_1_5_2_Panker.tif	 4448724	 0.14707	 2004901	 212.7873	 0.45067	 0.41961
Cairo1_1_5_3_Panker.tif	 14108152	 0.46639	 5665630	 221.494	 0.40159	 0.44706
Cairo1_1_5_4_Panker.tif	 18794544	 0.62131	 6104669	 205.5559	 0.32481	 0.42353
Cairo1_1_5_5_Panker.tif	 17332431	 0.57297	 2807735	 204.8866	 0.16199	 0.41569
Cairo1_1_5_6_Panker.tif	 14861988	 0.49131	 3006145	 208.3926	 0.20227	 0.41961
Cairo1_1_5_7_Panker.tif	 13488268	 0.44589	 4235685	 228.3349	 0.31403	 0.45882
