ImageNo	 ImArea	 ImFrac	 StainArea	 StainInt	 StAreaFrac	  StainThreshold
Cairo1_1_1_1_Zeb1.tif	 13726156	 0.38128	 328805	 132.215	 0.023955	 0.35
Cairo1_1_1_2_Zeb1.tif	 18078292	 0.50217	 497095	 133.0307	 0.027497	 0.35
Cairo1_1_1_3_Zeb1.tif	 17539225	 0.4872	 202620	 131.9326	 0.011552	 0.35
Cairo1_1_1_4_Zeb1.tif	 16189714	 0.44971	 568972	 141.4281	 0.035144	 0.35
Cairo1_1_1_5_Zeb1.tif	 15257020	 0.42381	 62761	 127.4307	 0.0041136	 0.35
Cairo1_1_1_6_Zeb1.tif	 12179626	 0.33832	 380602	 132.116	 0.031249	 0.35
Cairo1_1_1_7_Zeb1.tif	 16845530	 0.46793	 482517	 120.2387	 0.028644	 0.35
Cairo1_1_2_1_Zeb1.tif	 9541078	 0.26503	 36899	 115.6993	 0.0038674	 0.35
Cairo1_1_2_2_Zeb1.tif	 12940212	 0.35945	 80769	 121.4722	 0.0062417	 0.35
Cairo1_1_2_3_Zeb1.tif	 16838437	 0.46773	 623490	 124.1765	 0.037028	 0.35
Cairo1_1_2_4_Zeb1.tif	 16046353	 0.44573	 588424	 140.2104	 0.03667	 0.35
Cairo1_1_2_5_Zeb1.tif	 12064503	 0.33513	 109941	 141.606	 0.0091128	 0.35
Cairo1_1_2_6_Zeb1.tif	 16409753	 0.45583	 529374	 138.2472	 0.03226	 0.35
Cairo1_1_2_7_Zeb1.tif	 14721986	 0.40894	 359033	 132.1292	 0.024388	 0.35
Cairo1_1_3_1_Zeb1.tif	 10422969	 0.28953	 321516	 147.5723	 0.030847	 0.35
Cairo1_1_3_2_Zeb1.tif	 13741296	 0.3817	 413433	 147.0754	 0.030087	 0.35
Cairo1_1_3_3_Zeb1.tif	 932390	 0.0259	 21370	 133.3696	 0.02292	 0.35
Cairo1_1_3_4_Zeb1.tif	 1732874	 0.048135	 59311	 122.2112	 0.034227	 0.35
Cairo1_1_3_5_Zeb1.tif	 15481575	 0.43004	 280983	 136.2254	 0.01815	 0.35
Cairo1_1_3_6_Zeb1.tif	 17356408	 0.48212	 284167	 117.5846	 0.016372	 0.35
Cairo1_1_3_7_Zeb1.tif	 15528001	 0.43133	 35212	 123.7254	 0.0022676	 0.35
Cairo1_1_4_1_Zeb1.tif	 16357336	 0.45437	 225869	 124.0576	 0.013808	 0.35
Cairo1_1_4_2_Zeb1.tif	 18129242	 0.50359	 240628	 123.4878	 0.013273	 0.35
Cairo1_1_4_3_Zeb1.tif	 19426172	 0.53962	 231510	 123.9455	 0.011917	 0.35
Cairo1_1_4_4_Zeb1.tif	 16476173	 0.45767	 335715	 141.3183	 0.020376	 0.35
Cairo1_1_4_5_Zeb1.tif	 14985485	 0.41626	 372132	 135.9142	 0.024833	 0.35
Cairo1_1_4_6_Zeb1.tif	 16664850	 0.46291	 17243	 149.8666	 0.0010347	 0.35
Cairo1_1_4_7_Zeb1.tif	 16599857	 0.46111	 489050	 131.5298	 0.029461	 0.35
Cairo1_1_5_1_Zeb1.tif	 14526756	 0.40352	 213578	 132.5919	 0.014702	 0.35
Cairo1_1_5_2_Zeb1.tif	 15979417	 0.44387	 231705	 132.0225	 0.0145	 0.35
Cairo1_1_5_3_Zeb1.tif	 18439804	 0.51222	 326545	 137.4525	 0.017709	 0.35
Cairo1_1_5_4_Zeb1.tif	 13469908	 0.37416	 695580	 136.6855	 0.05164	 0.35
Cairo1_1_5_5_Zeb1.tif	 10118203	 0.28106	 116928	 138.6676	 0.011556	 0.35
Cairo1_1_5_6_Zeb1.tif	 14502243	 0.40284	 538900	 137.509	 0.03716	 0.35
Cairo1_1_5_7_Zeb1.tif	 12492278	 0.34701	 184083	 121.1105	 0.014736	 0.35
